"title","url","summary","source","publication_date","date_found","vulnerable_populations","needs_review","severity","status","reviewer_notes","relevance_score"
"LLMs-as-Judges: A Comprehensive Survey on LLM-based Evaluation Methods","http://arxiv.org/abs/2412.05579v2","This framework has attracted growing attention from both academia and industry due to their excellent effectiveness, ability to generalize across tasks, and interpretability in the form of natural language. This paper presents a comprehensive survey of the LLMs-as-judges paradigm from five key perspectives: Functionality, Methodology, Applications, Meta-evaluation, and Limitations. Finally, we provide a detailed analysis of the limitations of LLM judges and discuss potential future directions.","arXiv","2024-12-07","2025-11-12 14:12:20","","True","","discovered","Research paper","15.0"
"Does RLHF Scale? Exploring the Impacts From Data, Model, and Method","http://arxiv.org/abs/2412.06000v1","This study explores the scaling properties of Reinforcement Learning from Human Feedback (RLHF) in Large Language Models (LLMs). Although RLHF is considered an important step in post-training of LLMs, its scaling potential is still largely unknown. We systematically analyze key components in the RLHF framework--model size, data composition, and inference budget--and their impacts on performance.","arXiv","2024-12-08","2025-11-12 14:12:43","","True","","discovered","Research paper","15.0"
"AI TrackMate: Finally, Someone Who Will Give Your Music More Than Just ""Sounds Great!""","http://arxiv.org/abs/2412.06617v1","By combining LLMs' inherent musical knowledge with direct audio track analysis, AI TrackMate offers production-specific insights, distinguishing it from text-only approaches. We demonstrate AI TrackMate's capabilities through an interactive web interface and present findings from a pilot study with a music producer. This system addresses the growing demand for objective self-assessment tools in the evolving landscape of independent music production.","arXiv","2024-12-09","2025-11-12 14:12:12","","True","","discovered","Research paper","15.0"
"Asynchronous LLM Function Calling","http://arxiv.org/abs/2412.07017v1","Large language models (LLMs) use function calls to interface with external tools and data source. AsyncLM improves LLM's operational efficiency by enabling LLMs to generate and execute function calls concurrently. We demonstrate that AsyncLM can reduce end-to-end task completion latency from 1.6x-5.4x compared to synchronous function calling on a set of benchmark tasks in the Berkeley function calling leaderboard (BFCL).","arXiv","2024-12-09","2025-11-12 14:12:20","","True","","discovered","Research paper","15.0"
"Filipino Benchmarks for Measuring Sexist and Homophobic Bias in Multilingual Language Models from Southeast Asia","http://arxiv.org/abs/2412.07303v2","The benchmarks consist of 7,074 new challenge pairs resulting from our cultural adaptation of English bias evaluation datasets, a process that we document in detail to guide similar forthcoming efforts. We apply the Filipino benchmarks on masked and causal multilingual models, including those pretrained on Southeast Asian data, and find that they contain considerable amounts of bias. Our benchmarks and insights can serve as a foundation for future work analyzing and mitigating bias in multili...","arXiv","2024-12-10","2025-11-12 14:12:04","","True","","discovered","Research paper","15.0"
"KULTURE Bench: A Benchmark for Assessing Language Model in Korean Cultural Context","http://arxiv.org/abs/2412.07251v1","It is designed to assess language models' cultural comprehension and reasoning capabilities at the word, sentence, and paragraph levels. Using the KULTURE Bench, we assessed the capabilities of models trained with different language corpora and analyzed the results comprehensively. The results show that there is still significant room for improvement in the models' understanding of texts related to the deeper aspects of Korean culture.","arXiv","2024-12-10","2025-11-12 14:12:05","","True","","discovered","Research paper","15.0"
"LLM-as-an-Interviewer: Beyond Static Testing Through Dynamic LLM Evaluation","http://arxiv.org/abs/2412.10424v3","We introduce LLM-as-an-Interviewer, a novel paradigm for evaluating large language models (LLMs). Our results show that the framework effectively provides insights into LLM performance, including the quality of initial responses, adaptability to feedback, and ability to address follow-up queries like clarification or additional knowledge requests. The framework also addresses key limitations of conventional methods like LLM-as-a-Judge, including verbosity bias and inconsistency across runs.","arXiv","2024-12-10","2025-11-12 14:12:20","","True","","discovered","Research paper","15.0"
"Precise Length Control in Large Language Models","http://arxiv.org/abs/2412.11937v1","Despite their success, controlling the length of their response remains a significant challenge, particularly for tasks requiring structured outputs or specific levels of detail. Our approach incorporates a secondary length-difference positional encoding (LDPE) into the input embeddings, which counts down to a user-set response termination length. Experimental results on tasks such as question answering and document summarization demonstrate that our method enables precise length control with...","arXiv","2024-12-16","2025-11-12 14:12:04","","True","","discovered","Research paper","15.0"
"The Three Social Dimensions of Chatbot Technology","http://arxiv.org/abs/2501.10377v1","The development and deployment of chatbot technology, while spanning decades and employing different techniques, require innovative frameworks to understand and interrogate their functionality and implications. A mere technocentric account of the evolution of chatbot technology does not fully illuminate how conversational systems are embedded in societal dynamics. This study presents a structured examination of chatbots across three societal dimensions, highlighting their roles as objects of ...","arXiv","2024-12-16","2025-11-12 14:12:27","","True","","discovered","Research paper","15.0"
"Beyond Data Quantity: Key Factors Driving Performance in Multilingual Language Models","http://arxiv.org/abs/2412.12500v1","Multilingual language models (MLLMs) are crucial for handling text across various languages, yet they often show performance disparities due to differences in resource availability and linguistic characteristics. While the impact of pre-train data percentage and model size on performance is well-known, our study reveals additional critical factors that significantly influence MLLM effectiveness. Analyzing a wide range of features, including geographical, linguistic, and resource-related aspec...","arXiv","2024-12-17","2025-11-12 14:12:03","","True","","discovered","Research paper","15.0"
